L,-26.6493,0.499775,-0.105772,5.28299, ,0.175974,0.161072,0.658983,0.492038,-26.5792,0.402213,0.598287,4.81045
R,-26.6493,0.499775,-0.105772,5.28299,0.433006,0.175831,0.161029,0.659456,0.492024,-26.5462,0.642323,0.722748,4.79667
L,-26.6923,1.04338,-0.207107,5.33079, ,0.175855,0.161031,0.660719,0.492178,-26.5069,0.881666,0.846334,4.77986
R,-26.6923,1.04338,-0.207107,5.33079,1.028073,0.176011,0.160877,0.662481,0.492387,-26.4616,1.12009,0.968955,4.76007
L,-26.5661,1.50433,0.251821,5.10551, ,0.175965,0.160844,0.662971,0.49212,-26.4101,1.35745,1.09053,4.73737
R,-26.5661,1.50433,0.251821,5.10551,1.576458,0.176066,0.160708,0.663858,0.491903,-26.3526,1.59361,1.21096,4.71181
L,-26.4561,1.91126,0.516712,4.78185, ,0.176045,0.160564,0.664265,0.491325,-26.2891,1.82841,1.33018,4.68345
R,-26.4561,1.91126,0.516712,4.78185,2.014884,0.176217,0.16054,0.665047,0.490767,-26.2197,2.06173,1.44811,4.65235
L,-26.3323,2.29381,0.741875,4.48314, ,0.176247,0.160344,0.665477,0.490216,-26.1444,2.29342,1.56467,4.61859
R,-26.3323,2.29381,0.741875,4.48314,2.389446,0.176531,0.160548,0.666273,0.489645,-26.0633,2.52336,1.67979,4.58223
L,-26.1675,2.77245,1.02511,4.57784, ,0.176568,0.160357,0.666538,0.489054,-25.9765,2.75141,1.79339,4.54334
R,-26.1675,2.77245,1.02511,4.57784,2.742128,0.176904,0.16048,0.667137,0.488478,-25.8841,2.97746,1.90543,4.502
L,-25.9573,3.31894,1.36155,4.85493, ,0.17689,0.16039,0.667107,0.488277,-25.7861,3.20139,2.01582,4.45828
R,-25.9573,3.31894,1.36155,4.85493,3.230232,0.17719,0.160279,0.667354,0.488173,-25.6826,3.42306,2.12452,4.41227
L,-25.7489,3.72529,1.58706,4.60773, ,0.177185,0.160138,0.6673,0.487733,-25.5737,3.64239,2.23146,4.36404
R,-25.7489,3.72529,1.58706,4.60773,3.804434,0.177538,0.160081,0.667508,0.487361,-25.4596,3.85924,2.3366,4.31367
L,-25.6645,4.09896,1.3549,4.33566, ,0.178032,0.159894,0.668815,0.486793,-25.3402,4.07353,2.43989,4.26125
R,-25.6645,4.09896,1.3549,4.33566,4.186066,0.179164,0.159962,0.670522,0.486254,-25.2157,4.28514,2.54127,4.20686
L,-25.2918,4.53042,2.09584,4.32909, ,0.179231,0.159782,0.670251,0.485754,-25.0863,4.49399,2.64071,4.15058
R,-25.2918,4.53042,2.09584,4.32909,4.532526,0.179782,0.159806,0.670187,0.485315,-24.9518,4.69998,2.73817,4.09251
L,-25.0608,4.92672,2.16287,4.21474, ,0.179974,0.159621,0.670188,0.484821,-24.8126,4.90303,2.83361,4.03273
R,-25.0608,4.92672,2.16287,4.21474,4.963332,0.180768,0.159662,0.670425,0.484394,-24.6686,5.10304,2.92701,3.97132
L,-24.6854,5.35041,2.65967,4.22165, ,0.180733,0.159493,0.669862,0.484062,-24.5201,5.29995,3.01833,3.90839
R,-24.6854,5.35041,2.65967,4.22165,5.348196,0.181179,0.159457,0.669427,0.48384,-24.367,5.49367,3.10754,3.84401
L,-24.2776,5.69731,3.10278,3.98656, ,0.180996,0.159271,0.668657,0.483378,-24.2095,5.68414,3.19464,3.77827
R,-24.2776,5.69731,3.10278,3.98656,5.772572,0.181126,0.159307,0.66793,0.482996,-24.0477,5.8713,3.27959,3.71127
L,-23.943,6.02484,3.17871,3.76441, ,0.180939,0.159128,0.66721,0.482468,-23.8818,6.05508,3.36239,3.64309
R,-23.943,6.02484,3.17871,3.76441,6.095965,0.181072,0.159267,0.666556,0.481995,-23.7117,6.23542,3.44302,3.57383
L,-23.6354,6.34975,3.14667,3.60346, ,0.180923,0.159111,0.666027,0.481459,-23.5377,6.41227,3.52148,3.50357
R,-23.6354,6.34975,3.14667,3.60346,6.401282,0.1812,0.159331,0.66561,0.480972,-23.3598,6.58559,3.59775,3.4324
L,-23.1755,6.781,3.60042,3.82493, ,0.18099,0.159152,0.664849,0.480935,-23.1781,6.75533,3.67185,3.36041
R,-23.1755,6.781,3.60042,3.82493,6.710100,0.180994,0.159111,0.664119,0.481072,-22.9928,6.92146,3.74376,3.28768
L,-22.7611,7.11653,3.77018,3.67824, ,0.180798,0.158936,0.663358,0.481033,-22.804,7.08393,3.8135,3.21431
R,-22.7611,7.11653,3.77018,3.67824,7.163497,0.180732,0.158868,0.662618,0.481171,-22.6117,7.24273,3.88106,3.14038
L,-22.4421,7.40532,3.58879,3.43138, ,0.180529,0.158687,0.662081,0.480938,-22.4161,7.39782,3.94647,3.06598
R,-22.4421,7.40532,3.58879,3.43138,7.484357,0.180643,0.158655,0.66163,0.480849,-22.2173,7.54917,4.00974,2.99118
L,-22.1353,7.72338,3.42611,3.35303, ,0.180528,0.158479,0.661592,0.480754,-22.0154,7.69679,4.07087,2.91607
R,-22.1353,7.72338,3.42611,3.35303,7.748463,0.180986,0.158397,0.661691,0.480828,-21.8105,7.84064,4.12989,2.84074
L,-21.7247,8.00322,3.63842,3.17979, ,0.180875,0.158221,0.661456,0.480688,-21.6026,7.98072,4.18681,2.76526
R,-21.7247,8.00322,3.63842,3.17979,8.058680,0.181362,0.158135,0.66133,0.480709,-21.392,8.11703,4.24166,2.68971
L,-21.2321,8.09272,4.04079,2.46615, ,0.181175,0.158132,0.660694,0.480218,-21.1787,8.24957,4.29447,2.61417
R,-21.2321,8.09272,4.04079,2.46615,8.321197,0.181421,0.158534,0.660107,0.479689
